timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772302337315,20,4,242,311,true
1772302337315,48,5,250,309,true
1772302337315,17,4,244,310,true
1772302337315,24,5,249,310,true
1772302337315,49,4,243,311,true
1772302337315,19,4,254,206,true
1772302337315,11,5,245,311,true
1772302337315,31,4,256,206,true
1772302337316,40,5,253,207,true
1772302337316,7,4,257,207,true
1772302337316,35,4,259,207,true
1772302337317,15,4,258,208,true
1772302337317,10,5,260,207,true
1772302337413,16,5,262,303,true
1772302337414,4,4,261,304,true
1772302337414,32,5,263,304,true
1772302337420,3,4,264,309,true
1772302337420,29,5,268,309,true
1772302337420,46,5,266,309,true
1772302337420,39,5,270,309,true
1772302337420,36,5,265,309,true
1772302337420,27,5,269,309,true
1772302337420,9,5,280,208,true
1772302337420,0,5,274,209,true
1772302337420,6,5,267,309,true
1772302337420,42,5,279,208,true
1772302337420,13,5,271,209,true
1772302337420,47,6,286,207,true
1772302337420,21,5,278,209,true
1772302337421,18,5,284,208,true
1772302337421,43,5,282,208,true
1772302337421,8,5,277,209,true
1772302337421,2,5,281,208,true
1772302337514,33,5,275,302,true
1772302337515,12,6,285,301,true
1772302337515,34,5,272,304,true
1772302337520,28,5,276,309,true
1772302337520,5,5,283,308,true
1772302337521,44,5,273,310,true
1772302337521,38,5,287,305,true
1772302337521,26,5,288,305,true
1772302337521,37,5,289,305,true
1772302337521,30,5,292,207,true
1772302337521,22,6,290,305,true
1772302337522,41,5,291,208,true
1772302337522,14,6,293,207,true
1772302337522,25,5,294,207,true
1772302337522,1,6,296,207,true
1772302337522,45,6,295,207,true
1772302337527,48,6,299,212,true
1772302337527,17,5,300,212,true
1772302337527,23,6,297,212,true
1772302337527,20,5,298,212,true
1772302337618,49,5,302,302,true
1772302337618,24,6,301,303,true
1772302337618,11,6,304,303,true
1772302337624,35,5,308,308,true
1772302337624,19,5,303,309,true
1772302337625,7,5,307,308,true
1772302337625,32,6,313,210,true
1772302337625,40,6,306,308,true
1772302337625,15,5,309,308,true
1772302337625,31,5,305,309,true
1772302337627,39,6,317,207,true
1772302337627,10,6,310,310,true
1772302337627,16,6,311,214,true
1772302337628,36,6,318,207,true
1772302337628,29,6,315,207,true
1772302337628,4,5,312,213,true
1772302337628,3,5,314,208,true
1772302337628,46,6,316,208,true
1772302337628,27,6,319,208,true
1772302337628,9,6,320,208,true
1772302337720,47,7,325,299,true
1772302337720,6,6,322,299,true
1772302337720,42,6,323,299,true
1772302337729,13,6,324,308,true
1772302337729,8,6,329,308,true
1772302337729,0,6,321,308,true
1772302337729,21,6,326,308,true
1772302337729,2,6,330,308,true
1772302337729,18,6,327,308,true
1772302337729,43,6,328,308,true
1772302337730,34,6,333,215,true
1772302337730,5,6,335,209,true
1772302337730,38,6,337,209,true
1772302337730,33,6,331,216,true
1772302337730,12,7,332,215,true
1772302337730,28,6,334,210,true
1772302337731,26,6,338,209,true
1772302337731,44,6,336,209,true
1772302337731,37,6,339,209,true
1772302337731,22,7,341,209,true
1772302337825,14,7,343,303,true
1772302337825,30,6,340,304,true
1772302337826,41,6,342,304,true
1772302337831,48,7,347,304,true
1772302337831,23,7,349,304,true
1772302337831,45,7,346,309,true
1772302337832,24,7,352,213,true
1772302337832,17,6,348,304,true
1772302337832,25,6,344,309,true
1772302337832,1,7,345,309,true
1772302337835,20,6,350,307,true
1772302337835,49,6,351,217,true
1772302337835,11,7,353,216,true
1772302337836,19,6,355,211,true
1772302337836,32,7,357,210,true
1772302337836,31,6,360,210,true
1772302337836,15,6,359,210,true
1772302337836,35,6,354,211,true
1772302337836,7,6,356,211,true
1772302337836,40,7,358,211,true
1772302337926,36,7,364,298,true
1772302337927,10,7,362,299,true
1772302337927,39,7,361,299,true
1772302337934,46,7,368,305,true
1772302337934,3,6,367,306,true
1772302337934,4,6,366,306,true
1772302337934,9,7,370,306,true
1772302337934,16,7,363,306,true
1772302337935,27,7,369,306,true
1772302337935,29,7,365,306,true
1772302337937,47,8,371,216,true
1772302337937,21,7,377,207,true
1772302337937,13,7,374,207,true
1772302337937,6,7,372,216,true
1772302337937,42,7,373,216,true
1772302337937,8,7,375,207,true
1772302337937,18,7,379,207,true
1772302337937,0,7,376,208,true
1772302337937,2,7,378,208,true
1772302337937,43,7,380,208,true
1772302338029,5,7,382,298,true
1772302338029,34,7,381,298,true
1772302338029,33,7,384,298,true
1772302338035,12,8,385,304,true
1772302338036,28,7,386,305,true
1772302338036,44,7,388,305,true
1772302338036,26,7,387,305,true
1772302338036,38,7,383,305,true
1772302338036,37,7,389,305,true
1772302338036,22,8,390,305,true
1772302338037,14,8,391,211,true
1772302338037,30,7,392,211,true
1772302338037,23,8,395,206,true
1772302338037,41,7,393,211,true
1772302338038,45,8,396,206,true
1772302338038,24,8,397,206,true
1772302338038,1,8,400,206,true
1772302338038,17,7,398,206,true
1772302338038,25,7,399,206,true
1772302338038,48,8,394,207,true
1772302338132,49,7,402,296,true
1772302338132,11,8,403,296,true
1772302338132,20,7,401,297,true
1772302338137,19,7,404,301,true
1772302338137,31,7,406,301,true
1772302338137,40,8,410,301,true
1772302338138,35,7,408,301,true
1772302338138,15,7,407,301,true
1772302338138,7,7,409,301,true
1772302338138,32,8,405,302,true
1772302338139,36,8,411,212,true
1772302338139,10,8,413,212,true
1772302338143,46,8,414,208,true
1772302338143,39,8,412,216,true
1772302338143,9,8,417,208,true
1772302338143,16,8,418,208,true
1772302338143,3,7,415,209,true
1772302338143,4,7,416,209,true
1772302338144,29,8,420,209,true
1772302338144,27,8,419,209,true
1772302338235,47,9,421,298,true
1772302338235,13,8,423,298,true
1772302338236,21,8,422,298,true
1772302338238,42,8,425,301,true
1772302338239,0,8,428,301,true
1772302338239,43,8,430,301,true
1772302338239,6,8,424,301,true
1772302338239,8,8,426,301,true
1772302338239,2,8,429,301,true
1772302338239,18,8,427,301,true
1772302338243,34,8,432,214,true
1772302338243,5,8,431,214,true
1772302338245,26,8,437,209,true
1772302338245,28,8,435,209,true
1772302338245,12,9,434,209,true
1772302338246,44,8,436,209,true
1772302338246,33,8,433,216,true
1772302338249,38,8,438,212,true
1772302338249,37,8,439,212,true
1772302338249,22,9,440,212,true
1772302338338,14,9,441,300,true
1772302338338,30,8,442,300,true
1772302338338,23,9,443,300,true
1772302338344,24,9,446,306,true
1772302338344,25,8,449,305,true
1772302338344,1,9,447,305,true
1772302338344,45,9,445,306,true
1772302338344,17,8,448,306,true
1772302338344,41,8,444,306,true
1772302338345,48,9,450,306,true
1772302338347,49,8,451,214,true
1772302338347,35,8,457,209,true
1772302338347,20,8,453,214,true
1772302338347,19,8,454,209,true
1772302338347,40,9,456,209,true
1772302338347,31,8,455,209,true
1772302338347,11,9,452,215,true
1772302338354,15,8,458,215,true
1772302338355,7,8,459,216,true
1772302338355,32,9,460,216,true
1772302338442,36,9,461,303,true
1772302338442,10,9,462,303,true
1772302338442,46,9,463,299,true
1772302338447,3,8,467,303,true
1772302338447,4,8,468,303,true
1772302338448,9,9,465,304,true
1772302338448,16,9,466,304,true
1772302338448,39,9,464,304,true
1772302338450,29,9,469,306,true
1772302338450,27,9,470,306,true
1772302338451,6,9,477,212,true
1772302338451,13,9,472,215,true
1772302338451,43,9,476,212,true
1772302338451,47,10,471,215,true
1772302338451,42,9,474,212,true
1772302338451,21,9,473,215,true
1772302338451,0,9,475,212,true
1772302338455,2,9,479,216,true
1772302338455,18,9,480,216,true
1772302338455,8,9,478,216,true
1772302338544,34,9,481,300,true
1772302338547,5,9,482,304,true
1772302338547,28,9,484,302,true
1772302338553,33,9,487,307,true
1772302338553,26,9,483,307,true
1772302338553,12,10,485,307,true
1772302338553,44,9,486,307,true
1772302338553,14,10,491,215,true
1772302338553,37,9,489,304,true
1772302338553,38,9,488,304,true
1772302338553,22,10,490,304,true
1772302338554,17,9,498,209,true
1772302338554,1,10,496,209,true
1772302338554,24,10,494,209,true
1772302338554,25,9,495,209,true
1772302338554,23,10,493,215,true
1772302338554,30,9,492,215,true
1772302338560,41,9,499,215,true
1772302338560,45,10,497,215,true
1772302338560,48,10,500,215,true
1772302338649,49,9,501,302,true
1772302338651,35,9,502,304,true
1772302338651,19,9,504,304,true
1772302338655,11,10,507,307,true
1772302338655,31,9,506,308,true
1772302338655,15,9,508,301,true
1772302338655,20,9,503,308,true
1772302338655,7,9,509,300,true
1772302338656,40,10,505,308,true
1772302338656,32,10,510,301,true
1772302338660,36,10,511,217,true
1772302338660,46,10,513,217,true
1772302338660,3,9,514,212,true
1772302338660,9,10,516,212,true
1772302338660,4,9,515,212,true
1772302338660,39,10,518,211,true
1772302338660,10,10,512,217,true
1772302338665,29,10,520,214,true
1772302338665,27,10,519,215,true
1772302338665,16,10,517,217,true
1772302338751,13,10,522,300,true
1772302338752,6,10,521,300,true
1772302338752,47,11,524,301,true
1772302338757,43,10,523,306,true
1772302338761,21,10,526,309,true
1772302338761,0,10,527,309,true
1772302338761,42,10,525,309,true
1772302338761,18,10,529,305,true
1772302338761,34,10,531,216,true
1772302338761,5,10,532,213,true
1772302338761,2,10,528,305,true
1772302338761,26,10,535,207,true
1772302338761,44,10,537,207,true
1772302338761,12,11,536,207,true
1772302338761,8,10,530,305,true
1772302338761,33,10,534,208,true
1772302338761,28,10,533,213,true
1772302338768,38,10,540,214,true
1772302338768,14,11,538,214,true
1772302338768,37,10,539,214,true
1772302338857,22,11,541,303,true
1772302338857,17,10,542,303,true
1772302338857,1,11,543,303,true
1772302338861,24,11,544,306,true
1772302338864,45,11,549,303,true
1772302338864,30,10,547,309,true
1772302338864,23,11,546,309,true
1772302338864,25,10,545,309,true
1772302338864,41,10,548,303,true
1772302338864,48,11,550,303,true
1772302338867,35,10,552,215,true
1772302338867,19,10,553,215,true
1772302338867,49,10,551,217,true
1772302338867,7,10,558,211,true
1772302338867,31,10,555,211,true
1772302338867,11,11,554,211,true
1772302338867,15,10,556,211,true
1772302338869,40,11,559,213,true
1772302338869,20,10,557,214,true
1772302338870,32,11,560,213,true
1772302338958,46,11,562,298,true
1772302338958,9,11,564,298,true
1772302338958,36,11,561,298,true
1772302338964,3,10,563,303,true
1772302338964,4,10,565,304,true
1772302338964,29,11,568,299,true
1772302338965,10,11,567,304,true
1772302338965,16,11,570,299,true
1772302338965,39,11,566,304,true
1772302338965,27,11,569,299,true
1772302338968,6,11,572,215,true
1772302338968,13,11,571,216,true
1772302338968,43,11,574,210,true
1772302338968,42,11,577,207,true
1772302338968,47,12,573,215,true
1772302338968,0,11,576,207,true
1772302338968,21,11,575,207,true
1772302338971,2,11,581,210,true
1772302338971,18,11,578,210,true
1772302338971,5,11,580,210,true
1772302339061,34,11,579,299,true
1772302339061,26,11,582,299,true
1772302339064,44,11,583,302,true
1772302339068,12,12,584,307,true
1772302339068,37,11,590,300,true
1772302339068,38,11,588,300,true
1772302339068,14,12,589,300,true
1772302339069,33,11,586,307,true
1772302339069,28,11,587,307,true
1772302339069,8,11,585,307,true
1772302339071,1,12,593,214,true
1772302339071,23,12,597,207,true
1772302339071,17,11,592,214,true
1772302339071,24,12,594,210,true
1772302339071,22,12,591,214,true
1772302339071,30,11,596,207,true
1772302339071,45,12,595,207,true
1772302339072,25,11,598,207,true
1772302339072,41,11,599,207,true
1772302339072,48,12,600,208,true
1772302339165,49,11,603,297,true
1772302339165,19,11,602,298,true
1772302339170,35,11,601,302,true
1772302339170,31,11,605,303,true
1772302339170,7,11,604,303,true
1772302339171,15,11,607,303,true
1772302339171,40,12,608,301,true
1772302339171,32,12,610,301,true
1772302339171,20,11,609,301,true
1772302339171,11,12,606,303,true
1772302339171,46,12,611,213,true
1772302339171,36,12,612,213,true
1772302339172,9,12,613,213,true
1772302339172,3,11,614,208,true
1772302339172,4,11,615,207,true
1772302339172,10,12,617,207,true
1772302339172,29,12,616,207,true
1772302339177,27,12,620,211,true
1772302339177,16,12,618,211,true
1772302339177,39,12,619,211,true
1772302339268,13,12,622,300,true
1772302339268,6,12,621,300,true
1772302339271,47,13,625,302,true
1772302339275,12,13,634,206,true
1772302339275,42,12,624,307,true
1772302339275,43,12,623,307,true
1772302339275,0,12,626,307,true
1772302339276,5,12,630,304,true
1772302339276,34,12,631,214,true
1772302339276,21,12,627,307,true
1772302339276,18,12,629,304,true
1772302339276,2,12,628,304,true
1772302339276,44,12,633,211,true
1772302339276,26,12,632,215,true
1772302339277,37,12,635,208,true
1772302339277,38,12,636,208,true
1772302339277,14,13,637,208,true
1772302339277,33,12,638,208,true
1772302339277,28,12,639,208,true
1772302339277,8,12,640,208,true
1772302339370,17,12,643,298,true
1772302339370,1,13,641,298,true
1772302339376,24,13,644,304,true
1772302339377,45,13,647,305,true
1772302339377,23,13,642,305,true
1772302339380,22,13,645,308,true
1772302339380,30,12,646,308,true
1772302339380,25,12,648,308,true
1772302339380,41,12,649,308,true
1772302339380,48,13,650,308,true
1772302339381,49,12,651,216,true
1772302339381,19,12,652,216,true
1772302339381,35,12,653,211,true
1772302339381,31,12,654,210,true
1772302339381,7,12,655,210,true
1772302339381,15,12,656,210,true
1772302339382,32,13,658,211,true
1772302339382,40,13,657,211,true
1772302339382,11,13,660,211,true
1772302339382,20,12,659,211,true
1772302339475,46,13,661,303,true
1772302339475,36,13,662,303,true
1772302339476,9,13,663,304,true
1772302339477,3,12,664,305,true
1772302339477,4,12,665,304,true
1772302339481,10,13,666,308,true
1772302339481,27,13,668,304,true
1772302339481,29,13,667,308,true
1772302339481,39,13,670,304,true
1772302339481,13,13,671,213,true
1772302339481,16,13,669,304,true
1772302339482,6,13,672,213,true
1772302339482,47,14,673,211,true
1772302339482,42,13,675,206,true
1772302339482,43,13,676,206,true
1772302339482,12,14,674,206,true
1772302339483,5,13,678,207,true
1772302339483,0,13,677,207,true
1772302339483,21,13,680,207,true
1772302339483,34,13,679,207,true
1772302339580,2,13,682,304,true
1772302339580,26,13,684,304,true
1772302339580,37,13,685,303,true
1772302339581,44,13,683,304,true
1772302339581,18,13,681,304,true
1772302339584,38,13,686,307,true
1772302339585,14,14,687,307,true
1772302339585,24,14,693,208,true
1772302339585,8,13,690,307,true
1772302339585,23,14,695,207,true
1772302339585,30,13,697,204,true
1772302339585,28,13,689,307,true
1772302339585,1,14,692,214,true
1772302339585,48,14,700,204,true
1772302339585,33,13,688,308,true
1772302339585,45,14,694,208,true
1772302339585,17,13,691,215,true
1772302339585,22,14,696,205,true
1772302339586,25,13,698,205,true
1772302339586,41,13,699,205,true
1772302339681,19,13,702,300,true
1772302339681,35,13,703,300,true
1772302339682,49,13,701,300,true
1772302339682,31,13,704,300,true
1772302339682,15,13,706,300,true
1772302339688,40,14,708,305,true
1772302339688,20,13,710,305,true
1772302339688,39,14,719,206,true
1772302339688,10,14,716,207,true
1772302339688,7,13,705,307,true
1772302339689,3,13,714,211,true
1772302339689,32,14,707,306,true
1772302339689,27,14,717,207,true
1772302339689,11,14,709,306,true
1772302339689,46,14,711,213,true
1772302339689,36,14,712,213,true
1772302339689,4,13,715,212,true
1772302339689,9,14,713,212,true
1772302339689,29,14,718,208,true
1772302339692,16,14,721,210,true
1772302339785,13,14,720,303,true
1772302339785,47,15,723,302,true
1772302339785,42,14,724,303,true
1772302339785,6,14,722,303,true
1772302339785,43,14,725,303,true
1772302339789,12,15,726,306,true
1772302339789,5,14,727,306,true
1772302339793,37,14,733,212,true
1772302339793,18,14,735,212,true
1772302339793,14,15,738,208,true
1772302339793,34,14,730,310,true
1772302339793,26,14,732,212,true
1772302339793,0,14,728,310,true
1772302339793,44,14,734,212,true
1772302339793,21,14,729,310,true
1772302339793,2,14,731,213,true
1772302339793,8,14,739,208,true
1772302339793,38,14,736,209,true
1772302339794,24,15,737,208,true
1772302339794,23,15,740,208,true
1772302339890,1,15,743,305,true
1772302339890,30,14,741,305,true
1772302339890,28,14,742,305,true
1772302339890,48,15,744,305,true
1772302339890,33,14,745,305,true
1772302339894,17,14,747,308,true
1772302339894,45,15,746,308,true
1772302339897,22,15,748,311,true
1772302339897,41,14,750,311,true
1772302339897,25,14,749,311,true
1772302339899,19,14,751,217,true
1772302339899,10,15,759,210,true
1772302339899,35,14,752,217,true
1772302339899,40,15,756,211,true
1772302339899,49,14,753,217,true
1772302339899,15,14,755,217,true
1772302339899,31,14,754,217,true
1772302339899,20,14,757,211,true
1772302339899,7,14,760,210,true
1772302339899,39,15,758,211,true
1772302339994,27,15,763,305,true
1772302339994,36,15,766,305,true
1772302339994,3,14,761,305,true
1772302339994,32,15,762,305,true
1772302339994,46,15,765,305,true
1772302339998,4,14,767,308,true
1772302339998,11,15,764,309,true
1772302340001,13,15,771,215,true
1772302340001,29,15,769,311,true
1772302340001,9,15,768,311,true
1772302340001,6,15,774,215,true
1772302340001,16,15,770,309,true
1772302340001,47,16,772,216,true
1772302340001,42,15,773,215,true
1772302340005,43,15,775,219,true
1772302340005,5,15,777,215,true
1772302340005,18,15,779,211,true
1772302340005,34,15,781,211,true
1772302340005,37,15,778,211,true
1772302340005,12,16,776,215,true
1772302340097,14,16,780,303,true
1772302340097,26,15,782,303,true
1772302340097,0,15,783,303,true
1772302340097,44,15,784,303,true
1772302340097,21,15,785,303,true
1772302340103,8,15,787,309,true
1772302340103,30,15,792,212,true
1772302340103,28,15,793,212,true
1772302340103,24,16,789,309,true
1772302340103,2,15,786,309,true
1772302340103,23,16,790,309,true
1772302340103,1,16,791,212,true
1772302340103,38,15,788,309,true
1772302340103,48,16,794,212,true
1772302340110,41,15,799,212,true
1772302340110,17,15,796,216,true
1772302340110,33,15,795,219,true
1772302340110,45,16,797,216,true
1772302340116,22,16,798,218,true
1772302340123,25,15,800,225,true
1772302340199,40,16,804,300,true
1772302340199,10,16,802,300,true
1772302340200,49,15,805,300,true
1772302340200,35,15,803,300,true
1772302340200,19,15,801,300,true
1772302340206,15,15,806,307,true
1772302340206,27,16,811,212,true
1772302340207,7,15,809,307,true
1772302340207,20,15,808,307,true
1772302340207,32,16,814,212,true
1772302340207,31,15,807,307,true
1772302340207,3,15,813,212,true
1772302340207,36,16,812,212,true
1772302340207,39,16,810,307,true
1772302340213,13,16,818,212,true
1772302340213,11,16,817,215,true
1772302340213,46,16,815,219,true
1772302340214,4,15,816,215,true
1772302340218,29,16,819,216,true
1772302340227,9,16,820,226,true
1772302340301,18,16,827,296,true
1772302340302,42,16,824,300,true
1772302340302,6,16,821,300,true
1772302340302,16,16,822,300,true
1772302340302,47,17,823,300,true
1772302340311,5,16,826,305,true
1772302340311,34,16,828,305,true
1772302340311,12,17,830,305,true
1772302340312,43,16,825,307,true
1772302340312,26,16,832,214,true
1772302340312,44,16,834,214,true
1772302340312,14,17,831,214,true
1772302340312,0,16,833,214,true
1772302340312,37,16,829,307,true
1772302340317,28,16,838,214,true
1772302340317,30,16,837,214,true
1772302340317,21,16,835,219,true
1772302340317,8,16,836,214,true
1772302340318,2,16,840,215,true
1772302340329,24,17,839,225,true
1772302340405,38,16,843,302,true
1772302340405,41,16,845,295,true
1772302340405,1,17,842,302,true
1772302340406,48,17,844,302,true
1772302340406,23,17,841,302,true
1772302340413,33,16,847,302,true
1772302340413,17,16,846,302,true
1772302340413,45,17,848,302,true
1772302340417,40,17,851,217,true
1772302340417,35,16,854,217,true
1772302340417,25,16,850,294,true
1772302340417,22,17,849,301,true
1772302340418,49,16,853,217,true
1772302340418,10,17,852,218,true
1772302340420,7,16,858,213,true
1772302340420,19,16,855,220,true
1772302340420,27,17,857,213,true
1772302340420,15,16,856,213,true
1772302340420,20,16,859,213,true
1772302340431,3,16,862,223,true
1772302340511,31,16,861,304,true
1772302340511,39,17,864,303,true
1772302340511,32,17,860,304,true
1772302340511,36,17,863,304,true
1772302340511,11,17,866,297,true
1772302340517,4,16,868,303,true
1772302340518,46,17,867,304,true
1772302340518,13,17,865,304,true
1772302340522,6,17,873,220,true
1772302340522,29,17,869,304,true
1772302340522,16,17,874,220,true
